order_id,order_date,customer_name,product,category,quantity,unit_price,total_amount,region
7392,10/14/2024,  shahzad ahmad ,T-Shirt,Fashion,3,800,2400,South
7393,11/14/2024,  shahzad mehmood ,Headphones,Electronics,3,2500,7500,North
7394,5/26/2024,  anum hassan ,Keyboard,Electronics,3,1800,5400,East
7395,9/21/2024,  ali tariq ,BACKPACK,Fashion,1,1500,1500,West
7396,6/5/2024,  anum noor ,BACKPACK,Fashion,4,1500,6000,West
7397,9/3/2024,  adeel sheikh ,Laptop Stand,Accessories,5,2000,10000,Central
7398,6/5/2024,  none ,Sports Shoes,Footwear,2,3200,6400,South
7399,3/26/2024,  ayesha tariq ,Smart Watch,Electronics,5,4500,22500,South
7400,5/10/2024,  shahzad ali ,Mouse,Electronics,2,1200,2400,West
7401,10/10/2024,  maham sheikh ,Smart Watch,Electronics,4,4500,18000,South
7402,8/15/2024,  umer ahmad ,Headphones,Electronics,5,2500,12500,South
7403,6/23/2024,  sara raza ,T-Shirt,Fashion,5,800,4000,South
7404,4/9/2024,  none ,Headphones,Electronics,3,2500,7500,East
7405,4/24/2024,  adeel khan ,Smart Watch,Electronics,2,4500,9000,Central
7406,10/2/2024,  asad hassan ,Handbag,Fashion,4,2800,11200,East
7407,11/5/2024,  anum hassan ,SNEAKERS,Footwear,3,3500,10500,West
7408,3/1/2024,  ali malik ,KEYBOARD,Electronics,4,1800,7200,West
7409,3/10/2024,  sara malik ,Headphones,Electronics,3,2500,7500,East
7410,1/1/2024,  anum ali ,Sneakers,Footwear,5,3500,17500,West
7411,8/19/2024,  adeel ali ,LAPTOP STAND,Accessories,4,2000,8000,North
7412,4/12/2024,  asad noor ,Headphones,Electronics,5,2500,12500,North
7413,6/28/2024,  anum raza ,Laptop Stand,Accessories,4,2000,8000,East
7414,5/3/2024,  none ,KEYBOARD,Electronics,4,1800,7200,Central
7415,7/5/2024,  shahzad hassan ,Smart Watch,Electronics,4,4500,18000,
7416,7/25/2024,  maham khan ,Backpack,Fashion,1,1500,1500,East
7417,12/19/2024,  adeel mehmood ,Laptop Stand,Accessories,1,2000,2000,South
7418,11/21/2024,  umer ali ,HANDBAG,Fashion,1,2800,2800,Central
7419,2/3/2024,  adeel khan ,LAPTOP STAND,Accessories,5,2000,10000,East
7420,9/5/2024,  shahzad mehmood ,T-SHIRT,Fashion,3,800,2400,Central
7421,4/2/2024,  ayesha ali ,SMART WATCH,Electronics,2,4500,9000,North
7422,2/8/2024,  umer ali ,Handbag,Fashion,2,2800,5600,South
7423,3/6/2024,  shahzad noor ,Smart Watch,Electronics,2,4500,9000,Central
7424,5/6/2024,  umer malik ,SMART WATCH,Electronics,3,4500,13500,Central
7425,10/3/2024,  maham mehmood ,KEYBOARD,Electronics,4,1800,7200,West
7426,2/3/2024,  maham noor ,T-Shirt,Fashion,5,800,4000,North
7427,3/23/2024,  none ,Keyboard,Electronics,3,1800,5400,Central
7428,10/28/2024,  umer tariq ,HANDBAG,Fashion,1,2800,2800,West
7429,2/6/2024,  imran noor ,Headphones,Electronics,5,2500,12500,West
7430,8/28/2024,  asad ali ,Mouse,Electronics,2,1200,2400,West
7431,4/19/2024,  anum sheikh ,LAPTOP STAND,Accessories,1,2000,2000,East
7432,10/12/2024,  shahzad noor ,Mouse,Electronics,4,1200,4800,South
7433,5/29/2024,  shahzad khan ,Sports Shoes,Footwear,3,3200,9600,North
7434,5/7/2024,  adeel ali ,Smart Watch,Electronics,1,4500,4500,Central
7435,11/15/2024,  imran noor ,T-SHIRT,Fashion,5,800,4000,West
7436,3/31/2024,  sara mehmood ,Backpack,Fashion,1,1500,1500,East
7437,1/8/2024,  sara malik ,Handbag,Fashion,5,2800,14000,Central
7438,8/23/2024,  maham hassan ,HANDBAG,Fashion,2,2800,5600,North
7439,10/13/2024,  ali mehmood ,LAPTOP STAND,Accessories,2,2000,4000,North
7440,9/27/2024,  umer malik ,Laptop Stand,Accessories,5,2000,10000,Central
7441,7/25/2024,  asad malik ,Keyboard,Electronics,5,1800,9000,West
7442,11/21/2024,  anum malik ,Sports Shoes,Footwear,5,3200,16000,East
7443,4/29/2024,  ayesha noor ,T-SHIRT,Fashion,3,800,2400,North
7444,8/25/2024,  asad tariq ,HEADPHONES,Electronics,3,2500,7500,East
7445,5/2/2024,  umer noor ,Laptop Stand,Accessories,5,2000,10000,North
7446,7/31/2024,  imran khan ,Mouse,Electronics,3,1200,3600,South
7447,12/1/2024,  shahzad raza ,Sneakers,Footwear,4,3500,14000,South
7448,9/8/2024,  adeel malik ,Handbag,Fashion,1,2800,2800,North
7449,8/17/2024,  none ,SNEAKERS,Footwear,1,3500,3500,
7450,5/20/2024,  umer raza ,Sports Shoes,Footwear,3,3200,9600,Central
7451,4/21/2024,  ali ahmad ,Sports Shoes,Footwear,2,3200,6400,West
7452,11/26/2024,  asad ahmad ,BACKPACK,Fashion,4,1500,6000,Central
7453,12/27/2024,  anum mehmood ,Backpack,Fashion,1,1500,1500,East
7454,8/6/2024,  anum noor ,MOUSE,Electronics,2,1200,2400,South
7455,8/30/2024,  imran mehmood ,Sports Shoes,Footwear,2,3200,6400,South
7456,3/29/2024,  asad sheikh ,SMART WATCH,Electronics,5,4500,22500,West
7457,9/3/2024,  adeel ahmad ,T-Shirt,Fashion,5,800,4000,West
7458,7/11/2024,  umer malik ,Mouse,Electronics,3,1200,3600,East
7459,7/9/2024,  adeel noor ,Sports Shoes,Footwear,4,3200,12800,Central
7460,4/1/2024,  sara sheikh ,Handbag,Fashion,5,2800,14000,East
7461,12/30/2024,  anum khan ,SPORTS SHOES,Footwear,3,3200,9600,South
7462,10/18/2024,  ali ali ,T-Shirt,Fashion,4,800,3200,Central
7463,7/30/2024,  ali ali ,MOUSE,Electronics,5,1200,6000,East
7464,3/7/2024,  imran malik ,Sports Shoes,Footwear,1,3200,3200,North
7465,7/22/2024,  umer khan ,T-Shirt,Fashion,2,800,1600,East
7466,11/14/2024,  anum mehmood ,Laptop Stand,Accessories,4,2000,8000,South
7467,1/18/2024,  ayesha noor ,SNEAKERS,Footwear,4,3500,14000,
7468,8/2/2024,  ali malik ,Headphones,Electronics,2,2500,5000,Central
7469,3/8/2024,  asad malik ,Keyboard,Electronics,5,1800,9000,South
7470,3/11/2024,  maham mehmood ,Laptop Stand,Accessories,3,2000,6000,South
7471,7/1/2024,  imran hassan ,Backpack,Fashion,4,1500,6000,West
7472,8/8/2024,  maham hassan ,Headphones,Electronics,4,2500,10000,Central
7473,4/21/2024,  imran sheikh ,Backpack,Fashion,3,1500,4500,Central
7474,8/3/2024,  none ,T-Shirt,Fashion,1,800,800,East
7475,8/5/2024,  none ,Sneakers,Footwear,5,3500,17500,North
7476,2/27/2024,  maham tariq ,BACKPACK,Fashion,5,1500,7500,Central
7477,2/22/2024,  umer hassan ,Smart Watch,Electronics,2,4500,9000,South
7478,6/7/2024,  adeel raza ,SMART WATCH,Electronics,5,4500,22500,Central
7479,7/13/2024,  ali mehmood ,Sports Shoes,Footwear,4,3200,12800,North
7480,10/17/2024,  asad hassan ,None,Electronics,1,4500,4500,Central
7481,5/29/2024,  asad noor ,Mouse,Electronics,2,1200,2400,Central
7482,6/16/2024,  adeel ahmad ,HEADPHONES,Electronics,2,2500,5000,South
7483,1/11/2024,  ali hassan ,LAPTOP STAND,Accessories,4,2000,8000,West
7484,12/2/2024,  sara sheikh ,HANDBAG,Fashion,2,2800,5600,Central
7485,5/7/2024,  maham ali ,HEADPHONES,Electronics,4,2500,10000,West
7486,11/2/2024,  umer khan ,T-Shirt,Fashion,2,800,1600,Central
7487,8/21/2024,  umer noor ,SPORTS SHOES,Footwear,2,3200,6400,Central
7488,7/5/2024,  ayesha ahmad ,T-Shirt,Fashion,5,800,4000,East
7489,6/5/2024,  maham sheikh ,Headphones,Electronics,3,2500,7500,East
7490,4/9/2024,  anum tariq ,Sports Shoes,Footwear,4,3200,12800,West
7491,4/3/2024,  sara tariq ,Keyboard,Electronics,2,1800,3600,West
7492,11/5/2024,  sara malik ,Handbag,Fashion,5,2800,14000,South
7493,4/11/2024,  maham malik ,Sneakers,Footwear,4,3500,14000,North
7494,1/19/2024,  adeel malik ,MOUSE,Electronics,1,1200,1200,Central
7495,8/22/2024,  none ,SMART WATCH,Electronics,5,4500,22500,East
7496,4/29/2024,  shahzad sheikh ,SNEAKERS,Footwear,5,3500,17500,Central
7497,9/27/2024,  asad khan ,Mouse,Electronics,5,1200,6000,West
7498,11/4/2024,  adeel noor ,MOUSE,Electronics,2,1200,2400,East
7499,1/5/2024,  ayesha mehmood ,Sneakers,Footwear,5,3500,17500,North
7500,5/13/2024,  umer ali ,T-Shirt,Fashion,2,800,1600,North
7501,4/15/2024,  imran khan ,Sports Shoes,Footwear,3,3200,9600,North
7502,7/1/2024,  none ,Handbag,Fashion,3,2800,8400,Central
7503,2/4/2024,  maham raza ,Headphones,Electronics,4,2500,10000,West
7504,12/13/2024,  imran raza ,SPORTS SHOES,Footwear,3,3200,9600,
7505,3/19/2024,  shahzad raza ,BACKPACK,Fashion,5,1500,7500,West
7506,2/8/2024,  maham ahmad ,Handbag,Fashion,5,2800,14000,North
7507,1/16/2024,  ayesha tariq ,LAPTOP STAND,Accessories,1,2000,2000,West
7508,6/16/2024,  adeel mehmood ,T-SHIRT,Fashion,2,800,1600,Central
7509,8/1/2024,  shahzad mehmood ,Laptop Stand,Accessories,4,2000,8000,South
7510,11/22/2024,  umer malik ,Smart Watch,Electronics,2,4500,9000,South
7511,6/11/2024,  ayesha malik ,HANDBAG,Fashion,5,2800,14000,Central
7512,8/27/2024,  sara malik ,Backpack,Fashion,2,1500,3000,South
7513,4/4/2024,  adeel ali ,T-Shirt,Fashion,1,800,800,Central
7514,9/12/2024,  anum hassan ,Handbag,Fashion,5,2800,14000,Central
7515,12/9/2024,  sara tariq ,T-Shirt,Fashion,1,800,800,South
7516,12/6/2024,  shahzad tariq ,Laptop Stand,Accessories,2,2000,4000,East
7517,7/3/2024,  ayesha ali ,Backpack,Fashion,5,1500,7500,West
7518,5/28/2024,  ali noor ,Sports Shoes,Footwear,1,3200,3200,Central
7519,10/11/2024,  maham khan ,Sneakers,Footwear,4,3500,14000,Central
7520,7/8/2024,  sara malik ,KEYBOARD,Electronics,1,1800,1800,East
7521,12/7/2024,  anum khan ,HANDBAG,Fashion,5,2800,14000,South
7522,10/27/2024,  sara raza ,Laptop Stand,Accessories,5,2000,10000,South
7523,1/9/2024,  asad khan ,Keyboard,Electronics,2,1800,3600,
7524,6/10/2024,  asad raza ,Backpack,Fashion,4,1500,6000,North
7525,2/27/2024,  maham noor ,Headphones,Electronics,1,2500,2500,North
7526,4/11/2024,  ayesha raza ,MOUSE,Electronics,1,1200,1200,West
7527,10/25/2024,  adeel raza ,Headphones,Electronics,5,2500,12500,East
7528,10/21/2024,  adeel tariq ,Laptop Stand,Accessories,4,2000,8000,South
7529,8/21/2024,  ayesha mehmood ,MOUSE,Electronics,4,1200,4800,West
7530,6/15/2024,  ayesha malik ,HANDBAG,Fashion,1,2800,2800,
7531,2/19/2024,  ayesha ahmad ,T-Shirt,Fashion,3,800,2400,East
7532,5/14/2024,  adeel noor ,LAPTOP STAND,Accessories,3,2000,6000,North
7533,10/22/2024,  maham hassan ,Smart Watch,Electronics,3,4500,13500,South
7534,4/16/2024,  imran malik ,T-SHIRT,Fashion,2,800,1600,South
7535,3/15/2024,  imran tariq ,Smart Watch,Electronics,1,4500,4500,Central
7536,8/3/2024,  imran hassan ,Handbag,Fashion,2,2800,5600,Central
7537,9/3/2024,  maham ahmad ,Sneakers,Footwear,5,3500,17500,North
7538,6/24/2024,  asad khan ,Smart Watch,Electronics,5,4500,22500,Central
7539,12/25/2024,  adeel mehmood ,Laptop Stand,Accessories,5,2000,10000,North
7540,5/14/2024,  ali malik ,BACKPACK,Fashion,3,1500,4500,South
7541,1/22/2024,  imran raza ,Handbag,Fashion,4,2800,11200,East
7542,4/8/2024,  imran hassan ,Sports Shoes,Footwear,2,3200,6400,South
7543,2/7/2024,  imran malik ,Sneakers,Footwear,1,3500,3500,North
7544,3/14/2024,  adeel tariq ,Backpack,Fashion,5,1500,7500,South
7545,10/13/2024,  maham ahmad ,Sneakers,Footwear,5,3500,17500,East
7546,9/5/2024,  maham noor ,T-SHIRT,Fashion,2,800,1600,North
7547,1/4/2024,  shahzad tariq ,Headphones,Electronics,1,2500,2500,East
7548,7/6/2024,  ali ahmad ,MOUSE,Electronics,5,1200,6000,West
7549,10/4/2024,  imran ahmad ,T-Shirt,Fashion,1,800,800,West
7550,10/5/2024,  adeel ali ,BACKPACK,Fashion,3,1500,4500,South
7551,2/1/2024,  ali noor ,Smart Watch,Electronics,3,4500,13500,East
7552,4/27/2024,  sara sheikh ,Backpack,Fashion,5,1500,7500,
7553,2/9/2024,  asad khan ,Headphones,Electronics,4,2500,10000,East
7554,9/13/2024,  none ,Backpack,Fashion,5,1500,7500,
7555,2/11/2024,  anum khan ,Handbag,Fashion,5,2800,14000,West
7556,2/7/2024,  ayesha tariq ,Handbag,Fashion,1,2800,2800,West
7557,2/26/2024,  anum tariq ,Mouse,Electronics,5,1200,6000,East
7558,2/26/2024,  umer khan ,MOUSE,Electronics,2,1200,2400,South
7559,1/28/2024,  adeel tariq ,Sports Shoes,Footwear,4,3200,12800,North
7560,3/18/2024,  maham mehmood ,Sneakers,Footwear,1,3500,3500,West
7561,12/2/2024,  ali ali ,T-Shirt,Fashion,5,800,4000,North
7562,2/1/2024,  shahzad noor ,Backpack,Fashion,1,1500,1500,East
7563,12/17/2024,  shahzad khan ,Smart Watch,Electronics,5,4500,22500,Central
7564,10/6/2024,  asad tariq ,Sneakers,Footwear,1,3500,3500,East
7565,5/3/2024,  ayesha noor ,Sports Shoes,Footwear,5,3200,16000,South
7566,1/2/2024,  imran sheikh ,Sports Shoes,Footwear,5,3200,16000,West
7567,1/17/2024,  shahzad noor ,HEADPHONES,Electronics,5,2500,12500,North
7568,10/15/2024,  sara ahmad ,KEYBOARD,Electronics,2,1800,3600,East
7569,10/20/2024,  anum tariq ,T-Shirt,Fashion,4,800,3200,East
7570,6/18/2024,  anum mehmood ,Laptop Stand,Accessories,1,2000,2000,Central
7571,4/17/2024,  umer noor ,SNEAKERS,Footwear,4,3500,14000,West
7572,11/3/2024,  shahzad mehmood ,Headphones,Electronics,2,2500,5000,East
7573,1/3/2024,  none ,SPORTS SHOES,Footwear,3,3200,9600,North
7574,5/27/2024,  umer raza ,Sneakers,Footwear,5,3500,17500,Central
7575,4/25/2024,  asad noor ,Sports Shoes,Footwear,2,3200,6400,North
7576,7/1/2024,  imran noor ,Mouse,Electronics,1,1200,1200,South
7577,9/15/2024,  maham mehmood ,Mouse,Electronics,3,1200,3600,North
7578,9/9/2024,  adeel tariq ,Backpack,Fashion,5,1500,7500,Central
7579,9/16/2024,  anum mehmood ,Sports Shoes,Footwear,4,3200,12800,East
7580,9/1/2024,  umer noor ,T-Shirt,Fashion,4,800,3200,South
7581,4/28/2024,  imran malik ,Smart Watch,Electronics,5,4500,22500,East
7582,6/15/2024,  asad ahmad ,T-Shirt,Fashion,2,800,1600,Central
7583,10/27/2024,  shahzad noor ,Smart Watch,Electronics,3,4500,13500,North
7584,4/5/2024,  umer ahmad ,T-Shirt,Fashion,3,800,2400,North
7585,10/18/2024,  anum mehmood ,Sneakers,Footwear,5,3500,17500,South
7586,2/18/2024,  sara raza ,Smart Watch,Electronics,1,4500,4500,Central
7587,2/13/2024,  imran raza ,T-Shirt,Fashion,1,800,800,Central
7588,12/19/2024,  imran raza ,Laptop Stand,Accessories,2,2000,4000,Central
7589,7/26/2024,  imran ahmad ,Mouse,Electronics,3,1200,3600,East
7590,2/23/2024,  umer raza ,T-SHIRT,Fashion,3,800,2400,Central
7591,1/22/2024,  umer noor ,Headphones,Electronics,4,2500,10000,West
7592,7/16/2024,  imran raza ,KEYBOARD,Electronics,1,1800,1800,West
7593,10/31/2024,  adeel raza ,Smart Watch,Electronics,2,4500,9000,East
7594,6/6/2024,  adeel hassan ,BACKPACK,Fashion,4,1500,6000,North
7595,8/8/2024,  ayesha mehmood ,Sneakers,Footwear,4,3500,14000,North
7596,10/22/2024,  shahzad sheikh ,Sneakers,Footwear,2,3500,7000,West
7597,11/6/2024,  anum khan ,Backpack,Fashion,5,1500,7500,North
7598,7/4/2024,  adeel raza ,Mouse,Electronics,4,1200,4800,South
7599,9/18/2024,  adeel ahmad ,None,Fashion,5,1500,7500,West
7600,5/21/2024,  anum tariq ,Keyboard,Electronics,5,1800,9000,South
7601,1/25/2024,  ayesha raza ,Backpack,Fashion,5,1500,7500,
7602,5/22/2024,  maham khan ,Headphones,Electronics,2,2500,5000,West
7603,10/28/2024,  ayesha khan ,Keyboard,Electronics,1,1800,1800,West
7604,7/19/2024,  asad tariq ,Mouse,Electronics,2,1200,2400,South
7605,9/21/2024,  imran ali ,SMART WATCH,Electronics,2,4500,9000,
7606,9/3/2024,  umer ahmad ,Sports Shoes,Footwear,3,3200,9600,East
7607,2/26/2024,  ayesha ahmad ,Sports Shoes,Footwear,1,3200,3200,Central
7608,8/24/2024,  anum khan ,NONE,Electronics,3,1800,5400,North
7609,3/29/2024,  adeel tariq ,Laptop Stand,Accessories,4,2000,8000,East
7610,3/26/2024,  ali malik ,SNEAKERS,Footwear,4,3500,14000,East
7611,4/26/2024,  ayesha raza ,SPORTS SHOES,Footwear,4,3200,12800,West
7612,6/20/2024,  adeel ahmad ,Sports Shoes,Footwear,4,3200,12800,South
7613,4/20/2024,  ayesha khan ,Handbag,Fashion,1,2800,2800,North
7614,6/27/2024,  adeel ali ,LAPTOP STAND,Accessories,5,2000,10000,North
7615,9/30/2024,  asad ali ,Laptop Stand,Accessories,2,2000,4000,West
7616,4/11/2024,  ali sheikh ,HEADPHONES,Electronics,5,2500,12500,East
7617,3/24/2024,  imran ahmad ,Backpack,Fashion,3,1500,4500,
7618,9/12/2024,  ali noor ,Handbag,Fashion,5,2800,14000,South
7619,5/20/2024,  sara ahmad ,Mouse,Electronics,1,1200,1200,West
7620,5/22/2024,  anum mehmood ,Mouse,Electronics,5,1200,6000,Central
7621,1/16/2024,  sara tariq ,Sneakers,Footwear,4,3500,14000,North
7622,2/5/2024,  sara ali ,Headphones,Electronics,4,2500,10000,North
7623,7/8/2024,  anum ahmad ,Handbag,Fashion,3,2800,8400,South
7624,4/13/2024,  adeel tariq ,Backpack,Fashion,5,1500,7500,South
7625,5/26/2024,  umer noor ,Headphones,Electronics,5,2500,12500,
7626,11/27/2024,  ayesha noor ,KEYBOARD,Electronics,1,1800,1800,East
7627,11/24/2024,  ayesha ali ,Backpack,Fashion,3,1500,4500,Central
7628,12/19/2024,  shahzad noor ,Smart Watch,Electronics,1,4500,4500,Central
7629,10/9/2024,  maham raza ,Headphones,Electronics,1,2500,2500,West
7630,4/12/2024,  anum khan ,Smart Watch,Electronics,3,4500,13500,West
7631,7/22/2024,  adeel sheikh ,Mouse,Electronics,3,1200,3600,South
7632,11/30/2024,  umer ahmad ,T-SHIRT,Fashion,2,800,1600,North
7633,6/9/2024,  adeel mehmood ,Backpack,Fashion,4,1500,6000,North
7634,2/24/2024,  ayesha malik ,SNEAKERS,Footwear,2,3500,7000,North
7635,5/21/2024,  anum tariq ,T-SHIRT,Fashion,4,800,3200,East
7636,12/17/2024,  umer noor ,None,Electronics,3,1200,3600,South
7637,3/1/2024,  anum khan ,Keyboard,Electronics,3,1800,5400,Central
7638,7/11/2024,  umer mehmood ,Sneakers,Footwear,2,3500,7000,Central
7639,4/15/2024,  imran mehmood ,Keyboard,Electronics,2,1800,3600,Central
7640,7/24/2024,  asad sheikh ,Laptop Stand,Accessories,5,2000,10000,East
7641,1/9/2024,  maham ali ,Sneakers,Footwear,-2,3500,17500,North
7642,11/28/2024,  sara noor ,Mouse,Electronics,3,1200,3600,East
7643,8/5/2024,  sara malik ,SNEAKERS,Footwear,1,3500,3500,North
7644,12/7/2024,  ali ali ,BACKPACK,Fashion,2,1500,3000,North
7645,2/10/2024,  shahzad hassan ,Backpack,Fashion,1,1500,1500,South
7646,3/23/2024,  imran noor ,SPORTS SHOES,Footwear,3,3200,9600,Central
7647,2/3/2024,  ali khan ,Backpack,Fashion,5,1500,7500,East
7648,12/21/2024,  shahzad sheikh ,Laptop Stand,Accessories,5,2000,10000,North
7649,2/26/2024,  anum ali ,MOUSE,Electronics,5,1200,6000,North
7650,12/3/2024,  umer malik ,Smart Watch,Electronics,2,4500,9000,North
7651,3/16/2024,  maham sheikh ,KEYBOARD,Electronics,4,1800,7200,Central
7652,7/27/2024,  anum raza ,SPORTS SHOES,Footwear,3,3200,9600,North
7653,7/27/2024,  ayesha ali ,Mouse,Electronics,4,1200,4800,North
7654,6/22/2024,  asad malik ,Laptop Stand,Accessories,4,2000,8000,West
7655,5/13/2024,  asad sheikh ,T-SHIRT,Fashion,5,800,4000,South
7656,11/1/2024,  shahzad tariq ,T-Shirt,Fashion,2,800,1600,East
7657,8/19/2024,  ayesha tariq ,Headphones,Electronics,3,2500,7500,West
7658,9/18/2024,  ali sheikh ,Sports Shoes,Footwear,3,3200,9600,East
7659,4/6/2024,  adeel hassan ,Sneakers,Footwear,5,3500,17500,West
7660,2/16/2024,  ali tariq ,Backpack,Fashion,1,1500,1500,North
7661,9/18/2024,  shahzad ahmad ,T-Shirt,Fashion,4,800,3200,North
7662,1/6/2024,  shahzad ahmad ,LAPTOP STAND,Accessories,5,2000,10000,Central
7663,10/26/2024,  adeel sheikh ,Laptop Stand,Accessories,1,2000,2000,South
7664,5/9/2024,  shahzad mehmood ,SMART WATCH,Electronics,5,4500,22500,North
7665,11/9/2024,  ali khan ,Keyboard,Electronics,3,1800,5400,North
7666,11/18/2024,  adeel mehmood ,Smart Watch,Electronics,1,4500,4500,North
7667,11/22/2024,  maham ali ,SPORTS SHOES,Footwear,1,3200,3200,Central
7668,1/29/2024,  anum malik ,HANDBAG,Fashion,2,2800,5600,East
7669,2/1/2024,  maham sheikh ,Keyboard,Electronics,1,1800,1800,North
7670,8/3/2024,  anum ahmad ,Smart Watch,Electronics,4,4500,18000,South
7671,6/7/2024,  anum malik ,SMART WATCH,Electronics,1,4500,4500,Central
7672,8/3/2024,  ali ahmad ,Laptop Stand,Accessories,1,2000,2000,South
7673,7/6/2024,  anum khan ,Keyboard,Electronics,1,1800,1800,West
7674,3/15/2024,  ali malik ,KEYBOARD,Electronics,3,1800,5400,South
7675,2/25/2024,  imran ali ,Keyboard,Electronics,1,1800,1800,East
7676,4/14/2024,  maham sheikh ,T-Shirt,Fashion,3,800,2400,East
7677,11/23/2024,  ayesha hassan ,T-Shirt,Fashion,1,800,800,East
7678,11/26/2024,  ali tariq ,Sports Shoes,Footwear,1,3200,3200,East
7679,3/15/2024,  shahzad ali ,Sneakers,Footwear,1,3500,3500,North
7680,12/12/2024,  maham sheikh ,Handbag,Fashion,2,2800,5600,South
7681,12/26/2024,  adeel raza ,Laptop Stand,Accessories,4,2000,8000,East
7682,6/29/2024,  anum ali ,Smart Watch,Electronics,1,4500,4500,Central
7683,6/21/2024,  ali hassan ,HANDBAG,Fashion,2,2800,5600,Central
7684,8/9/2024,  shahzad hassan ,MOUSE,Electronics,1,1200,1200,Central
7685,4/7/2024,  anum noor ,Smart Watch,Electronics,3,4500,13500,West
7686,9/23/2024,  sara malik ,Laptop Stand,Accessories,5,2000,10000,East
7687,6/28/2024,  anum noor ,SPORTS SHOES,Footwear,1,3200,3200,East
7688,8/12/2024,  sara malik ,KEYBOARD,Electronics,4,1800,7200,East
7689,1/14/2024,  imran noor ,KEYBOARD,Electronics,4,1800,7200,East
7690,5/3/2024,  maham raza ,SNEAKERS,Footwear,4,3500,14000,West
7691,2/12/2024,  sara noor ,Handbag,Fashion,5,2800,14000,Central
7692,5/1/2024,  sara ahmad ,MOUSE,Electronics,2,1200,2400,East
7693,3/30/2024,  anum mehmood ,KEYBOARD,Electronics,3,1800,5400,East
7694,5/6/2024,  asad mehmood ,BACKPACK,Fashion,1,1500,1500,North
7695,2/19/2024,  imran hassan ,Laptop Stand,Accessories,3,2000,6000,South
7696,6/18/2024,  none ,None,Footwear,1,3500,3500,Central
7697,6/1/2024,  ali malik ,Keyboard,Electronics,1,1800,1800,North
7698,5/11/2024,  ayesha sheikh ,Keyboard,Electronics,4,1800,7200,South
7699,6/11/2024,  anum ahmad ,Backpack,Fashion,1,1500,1500,West
7700,2/10/2024,  maham tariq ,Sports Shoes,Footwear,2,3200,6400,Central
7701,9/11/2024,  adeel ahmad ,SNEAKERS,Footwear,3,3500,10500,Central
